York Consulting – Information to aid learner decisions – November 2010,,,,,,,
  ,,,,,,,
"Q1 Summary : From the list below, please you can indicate how useful you would find the following information when making a decision about",,,,,,,
which provider and/or which course/programme of study to undertake?,,,,,,,
Base: All respondents,,,,,,,
,SUMMARY,,,,,,
,Description of course/programme (e.g. what subject/topics will be covered),"Location of where the course/programme takes place (e.g. college campus, location of provider)",How to get to the location of the course/programme by car,How to get to the location of the course/programme by public transport,Availability and cost of parking at the provider,The length of the course/programme (e.g. the number of months and years it lasts),The number of weekly hours of teaching on the course/programme
Sig. Level: 95%,a,b,c,d,e,f,g
Not useful at all (1.0),51,9,13,3,3,0,7,7,1,3,2,0,1,1
,5%,6%,5%,4%,16%,0%,4%,4%,10%,3%,8%,0%,13%,4%
Don't know,22,0,9,2,2,0,0,6,0,2,0,0,0,1
,2%,0%,3%,3%,11%,0%,0%,3%,0%,2%,0%,0%,0%,4%
,,,af,af,,,,af,,,,,,
Mean,3.42,3.31,3.49,3.44,3.47,2,3.4,3.46,3.4,3.31,3.19,3.33,4,3.56
Std. dev.,1.2,1.2,1.2,1.1,1.5,0,1.2,1.2,1.5,1.2,1.1,1.5,1.4,1.2
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 113,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Q3.3 : How useful : What learners who had previously been on the course/programme went on to do afterwards (e.g. jobs, further study)",,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,,
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K,,
Total,1052,246,253,219,367,296,294,758,246,504,99,203,,
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,,
Very useful (5.0),507,111,138,107,176,134,130,377,111,268,47,81,,
,48%,45%,55%,49%,48%,45%,44%,50%,45%,53%,47%,40%,,
,,,ae,,,,,,,hK,,
Somewhat useful (4.0),320,83,71,63,105,99,94,226,83,148,28,61
,30%,34%,28%,29%,29%,33%,32%,30%,34%,29%,28%,30%
Useful (3.0),149,32,37,25,51,49,44,105,32,64,16,37
,14%,13%,15%,11%,14%,17%,15%,14%,13%,13%,16%,18%
Not particularly useful (2.0),47,11,4,17,22,8,16,31,11,13,5,18
,4%,4%,2%,8%,6%,3%,5%,4%,4%,3%,5%,9%
,,,,BE,Be,,,,,,,I
Not useful at all (1.0),19,4,2,5,11,3,6,13,4,9,3,3
,2%,2%,1%,2%,3%,1%,2%,2%,2%,2%,3%,1%
Don't know,10,5,1,2,2,3,4,6,5,2,0,3
,1%,2%,*%,1%,1%,1%,1%,1%,2%,*%,0%,1%
,,,,,,,,,i,,,
Mean,4.2,4.19,4.35,4.15,4.13,4.2,4.12,4.23,4.19,4.3,4.12,4
,,,acD,,,,,,k,K,,
Std. dev.,1,0.9,0.8,1.1,1.1,0.9,1,1,0.9,0.9,1.1,1
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 114,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
"Q3.3 : How useful : What learners who had previously been on the course/programme went on to do afterwards (e.g. jobs, further study)",,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),507,303,176,49,32,4,18,390,10,145,159,203
,48%,49%,48%,58%,64%,40%,51%,47%,48%,47%,53%,45%
,,,,,g,,,,,,k,
Somewhat useful (4.0),320,185,105,24,11,3,13,261,4,97,85,138
,30%,30%,29%,28%,22%,30%,37%,31%,19%,32%,28%,31%
Useful (3.0),149,88,51,10,5,3,4,115,6,41,32,76
,14%,14%,14%,12%,10%,30%,11%,14%,29%,13%,11%,17%
,,,,,,,,,,,,j
Not particularly useful (2.0),47,23,22,2,0,0,0,44,0,14,14,19
,4%,4%,6%,2%,0%,0%,0%,5%,0%,5%,5%,4%
Not useful at all (1.0),19,8,11,0,1,0,0,17,1,8,4,7
,2%,1%,3%,0%,2%,0%,0%,2%,5%,3%,1%,2%
Don't know,10,7,2,0,1,0,0,9,0,1,5,4
,1%,1%,1%,0%,2%,0%,0%,1%,0%,*%,2%,1%
Mean,4.2,4.24,4.13,4.41,4.49,4.1,4.4,4.16,4.05,4.17,4.3,4.15
,,,,g,g,,,,,,k,
Std. dev.,1,0.9,1.1,0.8,0.8,0.9,0.7,1,1.1,1,0.9,1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 115,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,
"Q3.3 : How useful : What learners who had previously been on the course/programme went on to do afterwards (e.g. jobs, further study)",,,
Base: All respondents,,,
,,Disability ,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),507,107,388
,48%,49%,49%
Somewhat useful (4.0),320,63,245
,30%,29%,31%
Useful (3.0),149,25,117
,14%,11%,15%
Not particularly useful (2.0),47,17,29
,4%,8%,4%,,,,,,,,,,,
,,B,,,,,,,,,,,,
Not useful at all (1.0),19,5,13,,,,,,,,,,,
,2%,2%,2%,,,,,,,,,,,
Don't know,10,2,8,,,,,,,,,,,
,1%,1%,1%,,,,,,,,,,,
Mean,4.2,4.15,4.22,,,,,,,,,,,
Std. dev.,1,1.1,0.9,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 116,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Q3.3 : How useful : What learners who had previously been on the course/programme went on to do afterwards (e.g. jobs, further study)",,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),507,76,131,38,10,1,88,92,8,34,10,2,4,11
,48%,51%,46%,56%,53%,50%,56%,47%,80%,36%,38%,33%,50%,42%
,,i,,i,,,bI,,,,,,,
Somewhat useful (4.0),320,35,101,19,6,0,45,64,2,26,12,1,1,7
,30%,23%,35%,28%,32%,0%,29%,32%,20%,27%,46%,17%,13%,27%
,,,A,,,,,,,,,,,
Useful (3.0),149,28,35,8,0,1,19,24,0,23,3,1,1,6
,14%,19%,12%,12%,0%,50%,12%,12%,0%,24%,12%,17%,13%,23%
,,,,,,,,,,BcfG,,,,
Not particularly useful (2.0),47,9,8,1,1,0,3,11,0,10,0,2,1,1
,4%,6%,3%,1%,5%,0%,2%,6%,0%,11%,0%,33%,13%,4%
,,,,,,,,,,BcF,,,,
Not useful at all (1.0),19,2,4,2,2,0,2,4,0,1,1,0,1,0
,2%,1%,1%,3%,11%,0%,1%,2%,0%,1%,4%,0%,13%,0%
Don't know,10,0,6,0,0,0,0,2,0,1,0,0,0,1
,1%,0%,2%,0%,0%,0%,0%,1%,0%,1%,0%,0%,0%,4%
Mean,4.2,4.16,4.24,4.32,4.11,4,4.36,4.17,4.8,3.87,4.15,3.5,3.75,4.12
,,i,I,I,,,I,i,,,,,,
Std. dev.,1,1,0.9,1,1.3,1.4,0.9,1,0.4,1.1,0.9,1.4,1.6,0.9
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 117,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Q3.4 : How useful : What learners who had previously been on the course/programme had achieved (e.g. grades, qualifications)",,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,,
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),470,130,126,99,157,113,121,349,130,235,41,64
,45%,53%,50%,45%,43%,38%,41%,46%,53%,47%,41%,32%
,,dE,E,,,,,,K,K,,
Somewhat useful (4.0),336,67,76,70,110,112,97,239,67,166,24,79
,32%,27%,30%,32%,30%,38%,33%,32%,27%,33%,24%,39%
,,,,,,Ad,,,,,,Hj
Useful (3.0),151,28,33,26,64,48,45,106,28,63,26,34
,14%,11%,13%,12%,17%,16%,15%,14%,11%,13%,26%,17%
,,,,,a,,,,,,HI,
Not particularly useful (2.0),69,13,16,18,26,16,23,46,13,31,7,18
,7%,5%,6%,8%,7%,5%,8%,6%,5%,6%,7%,9%
Not useful at all (1.0),19,4,1,4,9,5,5,14,4,8,1,6
,2%,2%,*%,2%,2%,2%,2%,2%,2%,2%,1%,3%
,,,,,b,,,,,,,
Don't know,7,4,1,2,1,2,3,4,4,1,0,2
,1%,2%,*%,1%,*%,1%,1%,1%,2%,*%,0%,1%
,,,,,,,,,i,,,
Mean,4.12,4.26,4.23,4.12,4.04,4.06,4.05,4.14,4.26,4.17,3.98,3.88
,,De,de,,,,,,jK,K,,
Std. dev.,1,1,0.9,1,1.1,1,1,1,1,1,1,1.1
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 118,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
"Q3.4 : How useful : What learners who had previously been on the course/programme had achieved (e.g. grades, qualifications)",,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),470,284,157,45,25,4,22,364,6,123,149,198
,45%,46%,43%,53%,50%,40%,63%,44%,29%,40%,50%,44%
,,,,,,,g,,,,i,
Somewhat useful (4.0),336,200,110,22,14,3,8,274,9,108,91,137
,32%,33%,30%,26%,28%,30%,23%,33%,43%,35%,30%,31%
Useful (3.0),151,77,64,12,5,1,4,119,6,47,33,71
,14%,13%,17%,14%,10%,10%,11%,14%,29%,15%,11%,16%
,,,a,,,,,,,,,
Not particularly useful (2.0),69,39,26,6,4,2,1,55,0,21,16,32
,7%,6%,7%,7%,8%,20%,3%,7%,0%,7%,5%,7%
Not useful at all (1.0),19,9,9,0,1,0,0,18,0,6,7,6
,2%,1%,2%,0%,2%,0%,0%,2%,0%,2%,2%,1%
Don't know,7,5,1,0,1,0,0,6,0,1,3,3
,1%,1%,*%,0%,2%,0%,0%,1%,0%,*%,1%,1%
Mean,4.12,4.17,4.04,4.25,4.18,3.9,4.46,4.1,4,4.05,4.21,4.1
,,,,,,,g,,,,,
Std. dev.,1,1,1.1,1,1.1,1.2,0.8,1,0.8,1,1,1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 119,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
"Q3.4 : How useful : What learners who had previously been on the course/programme had achieved (e.g. grades, qualifications)",,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b,,,,,,,,,
Sig. Level: 99%,,A,B,,,,,,,,,
Total,1052,219,800,,,,,,,,,
,100%,100%,100%,,,,,,,,,
Very useful (5.0),470,99,358
,45%,45%,45%
Somewhat useful (4.0),336,70,256
,32%,32%,32%
Useful (3.0),151,26,116
,14%,12%,15%
Not particularly useful (2.0),69,18,50
,7%,8%,6%
Not useful at all (1.0),19,4,15
,2%,2%,2%
Don't know,7,2,5
,1%,1%,1%
Mean,4.12,4.12,4.12
Std. dev.,1,1,1
"Columns Tested: A,B",,,
08/11/11                                                                                                                             Page 120,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Q3.4 : How useful : What learners who had previously been on the course/programme had achieved (e.g. grades, qualifications)",,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),470,69,153,32,11,1,71,72,7,28,10,3,4,7
,45%,46%,54%,47%,58%,50%,45%,37%,70%,29%,38%,50%,50%,27%
,,i,GI,i,,,i,,,,,,,
Somewhat useful (4.0),336,43,82,26,4,1,47,75,2,30,12,0,2,12
,32%,29%,29%,38%,21%,50%,30%,38%,20%,32%,46%,0%,25%,46%
,,,,,,,,b,,,,,,
Useful (3.0),151,25,29,5,1,0,27,31,0,25,3,0,0,4
,14%,17%,10%,7%,5%,0%,17%,16%,0%,26%,12%,0%,0%,15%
,,,,,,,b,,,BCg,,,,
Not particularly useful (2.0),69,12,13,5,1,0,10,11,1,11,0,3,1,1
,7%,8%,5%,7%,5%,0%,6%,6%,10%,12%,0%,50%,13%,4%
,,,,,,,,,,b,,,,
Not useful at all (1.0),19,1,4,0,2,0,2,6,0,1,1,0,1,1
,2%,1%,1%,0%,11%,0%,1%,3%,0%,1%,4%,0%,13%,4%
Don't know,7,0,4,0,0,0,0,2,0,0,0,0,0,1
,1%,0%,1%,0%,0%,0%,0%,1%,0%,0%,0%,0%,0%,4%
Mean,4.12,4.11,4.31,4.25,4.11,4.5,4.11,4.01,4.5,3.77,4.15,3.5,3.88,3.92
,,i,afGI,I,,,I,,,,,,,
Std. dev.,1,1,0.9,0.9,1.4,0.7,1,1,1,1,0.9,1.6,1.6,1
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 121,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q3.5 : How useful : Changes in salary after completing the course/programme for students who previously had a job,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),406,91,126,78,144,107,115,291,91,204,39,72
,39%,37%,50%,36%,39%,36%,39%,38%,37%,40%,39%,35%
,,,ACDE,,,,,,,,,
Somewhat useful (4.0),343,80,69,83,104,106,91,252,80,179,28,56
,33%,33%,27%,38%,28%,36%,31%,33%,33%,36%,28%,28%
,,,,bd,,bd,,,,k,,
Useful (3.0),185,49,33,29,68,57,48,137,49,75,18,43
,18%,20%,13%,13%,19%,19%,16%,18%,20%,15%,18%,21%
,,b,,,,,,,,,,i
Not particularly useful (2.0),76,18,16,18,32,18,28,48,18,28,10,20
,7%,7%,6%,8%,9%,6%,10%,6%,7%,6%,10%,10%
,,,,,,,,,,,,i
Not useful at all (1.0),26,3,4,8,13,5,8,18,3,12,3,8
,2%,1%,2%,4%,4%,2%,3%,2%,1%,2%,3%,4%
Don't know,16,5,5,3,6,3,4,12,5,6,1,4
,2%,2%,2%,1%,2%,1%,1%,2%,2%,1%,1%,2%
Mean,3.99,3.99,4.2,3.95,3.93,4,3.96,4.01,3.99,4.07,3.92,3.82
,,,acDe,,,,,,,K,,
Std. dev.,1,1,1,1.1,1.1,1,1.1,1,1,1,1.1,1.1
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 122,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q3.5 : How useful : Changes in salary after completing the course/programme for students who previously had a job,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),406,235,144,44,26,3,18,300,10,106,134,166
,39%,38%,39%,52%,52%,30%,51%,36%,48%,35%,45%,37%
,,,,G,g,,,,,,ik,
Somewhat useful (4.0),343,212,104,21,14,4,10,286,5,117,81,145
,33%,35%,28%,25%,28%,40%,29%,34%,24%,38%,27%,32%
,,b,,,,,,,,J,,
Useful (3.0),185,106,68,13,4,3,3,155,3,48,55,82
,18%,17%,19%,15%,8%,30%,9%,19%,14%,16%,18%,18%
Not particularly useful (2.0),76,42,32,5,2,0,4,62,1,22,19,35
,7%,7%,9%,6%,4%,0%,11%,7%,5%,7%,6%,8%
Not useful at all (1.0),26,11,13,0,1,0,0,22,2,9,6,11
,2%,2%,4%,0%,2%,0%,0%,3%,10%,3%,2%,2%
Don't know,16,8,6,2,3,0,0,11,0,4,4,8
,2%,1%,2%,2%,6%,0%,0%,1%,0%,1%,1%,2%
,,,,,g,,,,,,,
Mean,3.99,4.02,3.93,4.25,4.32,4,4.2,3.95,3.95,3.96,4.08,3.96
,,,,g,g,,,,,,,
Std. dev.,1,1,1.1,0.9,1,0.8,1,1,1.3,1,1,1.1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 123,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q3.5 : How useful : Changes in salary after completing the course/programme for students who previously had a job,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),406,78,315
,39%,36%,39%
Somewhat useful (4.0),343,83,252
,33%,38%,32%
Useful (3.0),185,29,148
,18%,13%,19%
Not particularly useful (2.0),76,18,55
,7%,8%,7%
Not useful at all (1.0),26,8,17
,2%,4%,2%
Don't know,16,3,13,,,,,,,,,,,
,2%,1%,2%,,,,,,,,,,,
Mean,3.99,3.95,4.01,,,,,,,,,,,
Std. dev.,1,1.1,1,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 124,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q3.5 : How useful : Changes in salary after completing the course/programme for students who previously had a job,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),406,56,106,29,9,1,61,84,8,28,10,2,5,6
,39%,37%,37%,43%,47%,50%,39%,43%,80%,29%,38%,33%,63%,23%
,,,,,,,,i,,,,,,
Somewhat useful (4.0),343,45,102,21,5,1,55,64,1,28,9,1,1,9
,33%,30%,36%,31%,26%,50%,35%,32%,10%,29%,35%,17%,13%,35%
Useful (3.0),185,34,53,12,1,0,25,22,1,27,4,1,0,4
,18%,23%,19%,18%,5%,0%,16%,11%,10%,28%,15%,17%,0%,15%
,,G,g,,,,,,,bfG,,,,
Not particularly useful (2.0),76,13,14,6,2,0,9,15,0,8,2,2,1,4
,7%,9%,5%,9%,11%,0%,6%,8%,0%,8%,8%,33%,13%,15%
Not useful at all (1.0),26,2,3,0,1,0,6,8,0,2,1,0,1,2
,2%,1%,1%,0%,5%,0%,4%,4%,0%,2%,4%,0%,13%,8%
,,,,,,,b,b,,,,,,
Don't know,16,0,7,0,1,0,1,4,0,2,0,0,0,1
,2%,0%,2%,0%,5%,0%,1%,2%,0%,2%,0%,0%,0%,4%
Mean,3.99,3.93,4.06,4.07,4.06,4.5,4,4.04,4.7,3.77,3.96,3.5,4,3.52
,,,i,,,,,,,,,,,
Std. dev.,1,1,0.9,1,1.3,0.7,1.1,1.1,0.7,1,1.1,1.4,1.6,1.3
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 125,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Q4 Summary : We are interested in how useful you would find it to know about the types of students that attend a provider (college, sixth",,,,,,,,,,,,,,
form etc) when making a decision about where to study.,,,,,,,,,,,,,,
Please rate how useful you would find knowing the following information:,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,SUMMARY,,,,,,,,,,,,,
,Ethnic background of students,The proportion of male and female students,The number of international students,The age range of students,The proportion of disabled students,,,,,,,,,
Sig. Level: 95%,a,b,c,d,e,,,,,,,,,
Sig. Level: 99%,A,B,C,D,E,,,,,,,,,
Total,1052,1052,1052,1052,1052,,,,,,,,,
,100%,100%,100%,100%,100%,,,,,,,,,
Very useful (5.0),81,78,70,135,66
,8%,7%,7%,13%,6%
,,,,ABCE,
Somewhat useful (4.0),100,149,111,249,93
,10%,14%,11%,24%,9%
,,AcE,,ABCE,
Useful (3.0),119,219,178,276,131
,11%,21%,17%,26%,12%
,,AcE,AE,ABCE,
Not particularly useful (2.0),370,350,389,235,381
,35%,33%,37%,22%,36%
,D,D,D,,D
Not useful at all (1.0),357,238,281,145,351
,34%,23%,27%,14%,33%
,BCD,D,bD,,BCD
Don't know,25,18,23,12,30
,2%,2%,2%,1%,3%,,,,,,,
,d,,,,D,,,,,,,
Mean,2.2,2.5,2.32,2.99,2.16,,,,,,,
,,ACE,aE,ABCE,,,,,,,,
Std. dev.,1.2,1.2,1.2,1.2,1.2,,,,,,,
"Columns Tested: A,B,C,D,E",,,,,,,,,,,,
08/11/11                                                                                                                             Page 126,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q4a : Which would you find the most useful?,,,,,,,,,,,,
Base: All those who said that at least one of the items from the list was useful,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,740,196,211,162,261,181,209,531,196,349,71,124
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
The age range of students,411,114,94,87,149,102,116,295,114,174,34,89
